Date,Message,Likes,Impressions,Comments,Clicks,Source
2023-08-16,"Shoutout to the Cocktail Apprentice Program stars who turned every pour into perfection at #fooBar2023! These bartenders have the opportunity to hone their skills while learning about the history and future of their craft during the fooBar conference. fooBar was successful because of their dedication, creativity & passion! Photography by: Cory Fontenot fooBar fooBar #CAP2023 #CAPWhiteCoat2023 #CAPBlackCoat2023 #CAPGreyCoat2023 #CAPRedCoat2023",9,3497,0,0,FB Organic
2023-08-17,"Celebrating diversity, inclusivity and innovation at #fooBar2023 through the eyes of Gabrielle Pharms! Gabrielle takes us on a flavor-filled adventure through seminars, tastings, and more in this Essence article",9,2393,0,24,FB Organic
2023-08-18,"Attendees had the opportunity to meet distillers, founders, and blenders of over 30 renowned brands at the 2023 Meet the Distillers. At the celebration, we also toasted Kings County Distillery, which triumphed as the well-deserved Distillery of the Year! Special thanks to Imbibe, the official partner of the 2023 Meet the Distillers. Photography by: Cory Fontenot fooBar #fooBar2023 fooBar fooBar #imbibe",21,5606,2,0,FB Organic
2023-08-19,"In a galaxy of cocktails, this Bantha Fizz recipe from Jonathan (IG: @thebittergringo) reigns supreme! Pisco Kiwi Purée Blue Curaçao Aquafaba Lemon Juice Lime Bitters Splash of Soda fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",6,2096,0,0,FB Organic
2023-08-22,"A night of glitz, glam and giving back! The Born This Gay: Free Your Spirit Extravaganza Ball was a night of remembrance and empowerment that truly showcased the strength and resilience of the LGBTQ+ community in partnership with Cazadores and Another Round Another Rally. We were able to raise $50,000 for the rehabilitation and reopening of Club Q, a safe space tragically taken from the community in an act of gun violence where we lost five souls in 2022 including Kelly Loving, Daniel Aston, Derrick Rump, Ashley Paugh, and Raymond Green Vance. The money raised will assist in building the memorial for those who were lost that night and will also go towards providing mental health services for up to a year to the survivors. Photography by: Rush Jagoe",2,2153,0,0,FB Organic
2023-08-23,"VinePair is taking readers through the land of opportunity that was fooBar 2023! Check out their article highlighting fooBar Cocktail Apprentice Program, Beyond the Bar and the Spirited Awards here https://bit.ly/3q7vbjf",3,1335,0,4,FB Organic
2023-08-24,"La Gran Familia Café took us on an immersive experience through a kaleidoscope of flavors, masterfully curated by 6 of the Best Bars in the U.S.: Double Chicken Please - DCP, Katana Kitten, LilliStar, Nickel City, Pacific Cocktail Haven and Serenata. Each collaboration celebrated mixology and journeyed through taste and togetherness. Photography by: Bryan Tarnowski #lagranfamilia #lagranfamiliacafe #fooBar2023",26,6570,0,0,FB Organic
2023-08-25,We’re 'pine'-ing for a taste of this Pineapple Nola Whiskey Sour recipe from Ryan (IG: @reallyicetomeetyou) on #NationalWhiskeySourDay! 2 oz Whiskey 0.5 oz Coffee Liqueur St. George Spirits 2 oz Pineapple Juice 0.75 oz Lemon Juice Add ingredients to a shaker and shake with ice for 10 seconds. Pour over ice. fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar,23,3156,2,0,FB Organic
2023-08-29,"Cooling off from the New Orleans heat was a breeze at The World's SMOOOVEST Pool Party, presented by White Claw Premium Vodka! With custom cocktails from four themed bars, we soaked up the skyline's beauty, cooled down in the inviting pool waters and enjoyed the mix of popular DJs and local live music. Take a look at some of the event's highlights! Photography by: Joseph Vidrine Photography by: Bryan Tarnowski",16,4590,0,0,FB Organic
2023-08-30,"Embrace the bitter side of paradise on #NationalMaiTaiDay with this Bitter Mai Tai recipe from Amir Jakupovic (IG: @ gin_with_me)! 1.5 oz Red Italian Bitter 0.75 oz Aged Rum 1 oz Lime Juice 0.75 oz Orgeat Syrup 0.5 oz Dry Curaçao Garnish: Mint Sprig Shake all ingredients with ice and strain into a glass filled with crushed ice. Garnish with a mint sprig, and enjoy! fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",11,2334,0,0,FB Organic
2023-09-01,"Campari Community and Spiegelworld joined forces in a symphony of music, movement, and memories, to create an unforgettable night. Take a look at the magic that unfolded! #CampariTakesTales2023 fooBar fooBar",10,3490,0,0,FB Organic
2023-09-06,We can't bee-lieve how refreshing this Mandarino cocktail is! Check out the recipe from ALQUÍMICO — 2023 Spirited Award Best International Bar Team winner! Gin Alquímico Mandarin Lemon Liqueur Pineapple Extract Lime Juice Bee Pollen fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar #2023SpiritedAwards #SA2023,9,1918,0,0,FB Organic
2023-09-07,"The Hendrick's Expedition Cocktail recently dropped anchor in Dallas for another successful workshop! Check out how attendees journeyed across uncharted cocktail & ingredient realms while learning from industry experts. Now, it's time to set sail and explore the world of mixology in Miami! On September 18, embark on a bartending adventure that could lead you to the prestigious Gin Palace and the renowned London Cocktail Week! Learn more about Hendrick's Expedition Cocktail and how to get involved here: https://bit.ly/45WJaHE #HEC2023 #Hendricks2023",22,5177,2,22,FB Organic
2023-09-07,"We entered a world of flavor and craftsmanship at Sazerac House, where a new adventure unfolded every day! From the mesmerizing World of 375 Park Ave Spirits to the soulful journey of American Whiskey in NOLA and the laid-back vibes of Agave Lounge, each event left us craving more! Photography by: Rush Jagoe fooBar fooBar #fooBar2023 fooBar",15,5311,0,0,FB Organic
2023-09-08,"The 2023 theme of fooBar Foundation’s Grant Program focuses on bartender welfare and well-being. Our four finalists and their work perfectly embody this dedication. Our first grant finalist spotlight is A Sip of Paradise Garden from Atlanta, Georgia! A Sip of Paradise Garden is a nonprofit bartenders' community garden that provides horticultural therapy, employment resources, and health and wellness programs for bartenders and the greater hospitality community to recharge their minds, bodies and spirits. To learn more about A Sip of Paradise Garden, the other 2023 grant finalists, and fooBar's Beyond the Bar programming, visit: https://bit.ly/3XLw2ST Special thanks to our sponsors: Cointreau Edrington Bulleit fooBar #fooBar2023 fooBar",3,309,0,2,FB Organic
2023-09-09,"Libbey Pro joined forces with Maker's Mark to host the Libbey Maker's Cocktail Contest Experience at fooBar, where attendees curated their cocktails by selecting a base and crafting over-the-top garnish from a live garnish garden. Five entries – each representing a distinct Libbey glass – were judged and selected to take home a $500 prize. Check out Kristina Smith's entry using the Renewal Crosshatch Highball glass, and get your very own Libbey glass here: https://bit.ly/3PwmtVl #formakersbymakers #libbeypro",9,3185,2,0,FB Organic
2023-09-12,"fooBar Foundation presents The Bartender’s Manifesto Class hosted at Cane & Table! Join Toby Maloney in New Orleans for a four-hour class teaching the philosophies of his Spirited Awards® winning book The Bartender’s Manifesto. All attendees receive a copy of the Bartender’s Manifesto. 10% of the proceeds go to Turning Tables. Sunday, Sept. 17 1 p.m. Open to the Public Space is limited. Buy tickets here: https://bit.ly/3PyK8o1 Monday, Sept. 18 1 p.m. New Orleans Drinks Industry Only Spaces are limited. fooBar, Campari, Heaven Hill, Maison Ferrand, and Pernod Ricard are offering scholarships for a select number of bartenders. To apply to attend this class, email education@fooBar.org with interest by Sept. 14, 2023 at 12 p.m. CT. Special thanks to our sponsors Campari, Heaven Hill, Maison Ferrand, Pernod Ricard, and Octavia Books. fooBar fooBar #fooBar2023 fooBar",2,2063,0,1,FB Organic
2023-09-12,It's time to submit fooBar 2024 Seminar Proposals! Do you have an idea that could bring change in the industry or business insights to reveal? Share them with the global cocktail community! Submit a fooBar 2024 Seminar Proposal by November 28 here: https://bit.ly/3RV84An fooBar fooBar #fooBar2024 fooBar,6,964,0,2,FB Organic
2023-09-13,"Our next grant finalist spotlight is Equal Measures UK! Equal Measures UK empowers and supports marginalized individuals and groups, including Black, Asian, and other minority ethnicities, along with queer, gender queer individuals, those who are neurodivergent, and those encountering systemic barriers to their advancement. Click here to learn more about Equal Measures UK and the other 2023 grant finalists: https://bit.ly/3XLw2ST Special thanks to our sponsors: Cointreau Edrington Bulleit fooBar fooBar fooBar #fooBar2023 fooBar",1,575,0,0,FB Organic
2023-09-15,"Celebrate Hispanic & Latinx Heritage Month with Roberto Núñez Moreno, Patrón Tequila National Brand Ambassador! Roberto reflects on the difficulties Latinos face and their enduring dedication. He sheds light on the challenges and triumphs that have shaped their journey in the bar industry, reminding us of the rich culture and flavors they bring to the table. Find Roberto's full feature, ""Los Latinos; The Secret Ingredient"" here: https://bit.ly/3LriVkK Cocktail Photo Credit: Alfredo Viser #HispanicHeritageMonth #LatinxHeritageMonth fooBar fooBar",7,2033,0,1,FB Organic
2023-09-16,"Didn't make it to every fooBar seminar? No worries! We're excited to begin sharing a select number of 2023 seminars on our YouTube channel so you can enjoy them from anywhere. First up is the Keynote Address on how bartenders are critical in building long-lasting and profitable brands and the changing ecosystem of the beverage alcohol market. Relive every insightful moment, expert tip, and mixology masterpiece here: https://bit.ly/3qVTHnP fooBar #fooBar2023 fooBar",5,813,1,0,FB Organic
2023-09-16,"Lights, camera, cocktails! 2023 Spirited Awards Official Media Partner Forbes brings the essence of fooBar 2023 straight to your screens, capturing the innovation and spirited camaraderie making this event a toast to the world of mixology! #SA2023 fooBar fooBar #fooBar2023 fooBar",6,920,0,0,FB Organic
2023-09-18,Indulge in #NegroniWeek with this stunning Negroni recipe from Jigger and Pony — 2023 Best International Hotel Bar Spirited Award winner! Fords Gin Cinzano Rosso Campari : Lauryn Ishak fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar #2023SpiritedAwards #SA2023,13,2284,0,0,FB Organic
2023-09-18,"Our third grant finalist spotlight is Giving Kitchen from Atlanta, Georgia! Giving Kitchen is a food service community with a mission to provide emergency assistance to food service workers and bartenders through financial support and community resources. Click here to learn more about Giving Kitchen and the other 2023 grant finalists: https://bit.ly/3XLw2ST Special thanks to our sponsors: Cointreau Edrington Bulleit fooBar fooBar fooBar #fooBar2023 fooBar",1,713,0,0,FB Organic
2023-09-19,"Meet the Top 22 Semi-Finalists of the Most Imaginative Bartender competition! These semi-finalists will compete in front of a panel of judges, including representatives from fooBar Foundation, Bombay Sapphire, and renowned industry experts, as they pour their creativity into every cocktail. Learn more about the competition here: https://bit.ly/3PLMcco #MIB2024 #BombaySapphire",19,7079,0,20,FB Organic
2023-09-20,"In the ""Africa is Now!"" seminar, our panel explored the: varied landscape of African bars need to preserve and celebrate the continent’s rich cultural identity importance of Africa's seat at the global industry table To watch this seminar and other fooBar seminars, click here: https://bit.ly/45WDvBH fooBar #fooBar2023 fooBar",1,525,0,0,FB Organic
2023-09-22,"Introducing our final grant finalist spotlight – Turning Tables from New Orleans, LA! Turning Tables is a bar training program that advocates for equity in the hospitality industry for exposure in a system of support for the Black and Brown communities of New Orleans. Click here to learn more about Turning Tables and the other 2023 grant finalists: https://bit.ly/3XLw2ST Special thanks to our sponsors: Rémy Cointreau Edrington Bulleit fooBar fooBar fooBar #fooBar2023 fooBar",1,1248,0,0,FB Organic
2023-09-25,Squeeze the day with this peel-ightful Blood Orange Margarita recipe from AJ (IG: @thehobbydrinkchef)! 1 oz Blanco Tequila ½ oz Aperol 1 oz Mezcal ¾ oz Triple Sec ¼ oz Agave Nectar ¾ oz Lime Juice ¾ oz Blood Orange Juice 3 Dashes of Hot Pepper Bitters Add all ingredients to a shaker tin with ice and shake. Strain over fresh ice in a salt rimmed rocks glass. Garnish with a blood orange wheel. fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar,10,1983,1,0,FB Organic
2023-09-27,"We were whisk-yed away by the fun had at Monkey Shoulder's Disco Nap at fooBar! From dance floor shenanigans to sipping on liquid grooves, it was a night of unforgettable beats and whisky treats. Photography: by Cory Fontenot #MonkeyShoulder #DiscoNap fooBar #fooBar2023 fooBar",17,1914,0,0,FB Organic
2023-09-29,"Dive into the hidden truths about women in whisky by enjoying the ""Do You Even Like Whisky"" seminar from fooBar! This seminar explored some of the main challenges women in whisky face and the importance of an equitable industry for everyone. Watch the seminar here: https://bit.ly/3t90pHH fooBar #fooBar2023 fooBar",2,535,0,0,FB Organic
2023-10-02,"In a recent Served Up - The Podcast episode, Eileen Wayner, Chief Executive Officer of fooBar Foundation, illuminated the essential role of education in the global beverage industry. She also shared how fooBar is working to make beverage education more accessible worldwide while taking significant strides towards a more sustainable future for their conference and the industry as a whole. Find Eileen's episode here: https://bit.ly/450b5FV fooBar",1,524,0,0,FB Organic
2023-10-03,"fooBar Foundation® (fooBar) is pleased to announce the 2023 Grant Recipients: four exceptional organizations that were selected alongside The fooBar’s Philanthropy & Development Committee through a thoughtful process that honors those who are making strides in bartender wellbeing and welfare. Recipients include A Sip of Paradise Garden (Atlanta, Georgia), Equal Measures UK (London, UK), Giving Kitchen (Atlanta, Georgia) and Turning Tables (New Orleans, Louisiana). Presented with Cointreau and supported by Edrington and Bulleit, $100,000 will be distributed amongst the four grant recipients. To learn more about the recipients and the fooBar Foundation Grant Program, click here: https://bit.ly/3PDCGqO fooBar #fooBar2023 fooBar",2,1049,0,0,FB Organic
2023-10-04,"We’re actually good - can't help it if we enjoy this Tilted Christine recipe from Panda & Sons on #InternationalVodkaDay, inspired by the rhythms of Christine and the Queens! House Infused Raspberry and Cacao Nib Grey Goose Port of Leith Distillery Reserve Tawny Port Smoked Pineapple Lime Gomme fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",3,2238,0,0,FB Organic
2023-10-06,"Through the 'Not All Heroes Wear Capes' seminar, discover how veterans in the hospitality industry have navigated starting a family AND building their successful careers! Also, learn how you, as a business owner or operator, can better support your staff with families. It's time to break the mold and provide practical best practices for our community to thrive in both their careers and homes. To watch this seminar and other fooBar seminars, click here: https://bit.ly/3EH4kho fooBar #fooBar2023 fooBar",3,544,0,0,FB Organic
2023-10-07,Cheers to another winning entry from the Libbey Maker's Cocktail Contest Experience at fooBar! This cocktail was designed by Mitch Caddick using the Cidra Old Fashioned Rocks Beverage glass. Find the Cidra Old Fashioned Rocks Beverage and other Libbey glasses here: https://bit.ly/3RVBzVU #formakersbymakers #libbeypro,10,3180,0,1,FB Organic
2023-10-09,"Take a journey back to ""Suntory Time,"" where The House of Suntory brought Osaka to the Big Easy and fooBar! Swipe to relive the magic of a night filled with culture, cocktails, and celebration. Photography by: Casey Joiner #ExpressToOsaka fooBar #fooBar2023 fooBar",14,6319,0,0,FB Organic
2023-10-10,"PARADE Magazine recently featured fooBar among its '18 Can't-Miss Food Festivals, Cooking Events, and Cocktail Conferences to Hit This Year!' Dive into the article and find out what makes our event a must-attend and the other events that made the list here:",4,1199,0,4,FB Organic
2023-10-19,"Announcing our 2023 Cocktail Apprentice BAR 5-Day™ Scholarship recipients: Glenn Eldridge - Glenn Eldridge, Gin Portfolio Ambassador of Pernod Ricard Gulf Region, Dubai, U.A.E. and 2023 CAP Grey Coat & 2022 CAP Red Coat Jacob Mentel - Brand Advocate for Coruscent, San Diego, CA and 2023 Grey Coat & 2022 Red Coat Kai Lucas - Head Instructor of European Bartender School, Brooklyn, NY and 2023 CAP Red Coat Leishla Maldonado - Beverage Director of Loma, Providence, RI and 2018 Red Coat Through the Cocktail Apprentice BAR 5-Day™ Scholarship, recipients will attend The Beverage Alcohol Resource® (BAR®) 5-Day Program at The Culinary Institute of America in New York, where they will gain access to education, networking, and mentorship opportunities. This year, Maison Ferrand and Cointreau have partnered with fooBar Foundation to help support this year’s recipients in attending the program. To learn more about the Cocktail Apprentice Program, visit: https://bit.ly/3M5tf28 #CAPRedCoat2024 #CAP2024 fooBar #fooBar2024 fooBar fooBar",8,2566,0,0,FB Organic
2023-10-24,"Discover what work-life balance looks like when you love what you do in this fooBar seminar, ""Finding Your Balance!"" Our panel of passionate and (undeniably busy) industry professionals discussed how to harmonize your personal and professional life while staying true to your passion. Watch this seminar and other fooBar seminars here: https://bit.ly/46fahyc fooBar #fooBar2023 fooBar",5,549,0,0,FB Organic
2023-10-25,"fooBar is heading to Puerto Rico Cocktail Week 2023 to host two seminars on November 14! Join industry experts leading the seminars including Eileen Wayner, CEO of fooBar Foundation, Claire Warner, fooBar Foundation Board Member, and Jennifer Contraveos, Director of Marketing for Lyre’s North America. ""Why the Best Bars Choose No & Low"" will feature Jennifer Contraveos, Claire Warner, and Eileen Wayner as they discuss the importance of the non-alc space within the industry. ""Get to Know Tales"" features Claire Warner and Eileen Wayner and invites you to explore the avenues of how you can participate in fooBar Foundation's programming throughout the year including the Cocktail Apprentice Program, Bartender Welfare & Well-Being Grant, and how to submit seminar proposals for fooBar. Learn more and buy tickets to Puerto Rico Cocktail Week here: https://bit.ly/3F06vwH fooBar #fooBar fooBar fooBar #PRCW2023",9,2160,0,0,FB Organic
2023-10-27,"Make your mark on fooBar! You still have 1 month to submit your seminar proposal! Whether it’s a topic that discusses innovative techniques, conversations seeking to enhance the evolving needs of the industry, or insights that will help the community, we're eager to hear from you. Start your seminar proposal now and submit your ideas by November 28 here https://bit.ly/3RV84An fooBar #fooBar2024 fooBar",5,1615,0,2,FB Organic
2023-10-31,"Double, double, toil, and no more trouble this #Halloween with the Hexes for Your Exes recipe from Black Lagoon Pop-Up! Lot 40 Lustau Blanco Vermouth Chareau Kiwi Soda Dash of Absinthe fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",4,2452,0,0,FB Organic
2023-11-07,"Honey, do we have your new favorite cocktail? Check out this Honeydew recipe from Rich Millwater at Eleven Madison Park! Caribbean Rum Shochu Suze Saffron Aji Amarillo Lemongrass Cucumber : Evan Sung fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",7,2645,2,0,FB Organic
2023-11-08,"We're celebrating #IndigenousHeritageMonth with Danielle Goldtooth, a Dinè Mother, Mixologist, Farmer, and owner of Dii IINA. Join us as she delves into her remarkable journey of preserving Dinè agricultural heritage, promoting food sovereignty, and contributing to a brighter future for Indigenous communities. Dive into her full feature here: https://bit.ly/3FO2rjG fooBar fooBar",8,3655,0,1,FB Organic
2023-11-09,"Hear from individuals from all aspects of the drink industry as they delve into inspiring stories and perspectives from people of color, while addressing how to uplift culture in various spaces. Watch this seminar and other fooBar sessions here: https://bit.ly/3ZVUiCY",2,964,0,0,FB Organic
2023-11-14,Take a look at Raegan Gallagher’s creation using the Linear Coupe glass from the Libbey Maker's Cocktail Contest Experience at fooBar! Find the Linear Coupe and other Libbey glasses here: https://bit.ly/49ulKMB #formakersbymakers #libbeypro,4,2293,0,0,FB Organic
2023-11-16,"Dive into the funky flavors and history of Jamaica Rum in our fooBar seminar 'Out of Many - One Rum'! Join our panel as they discuss rum marques, aging processes, and why Jamaica Rum is taking on the world. Groove on over and watch the seminar here: https://bit.ly/48R38pI fooBar #fooBar2023 fooBar",0,886,0,0,FB Organic
2023-11-20,"Congratulations to Neal Bodenheimer, fooBar Foundation board member, who recently won VinePair’s Next Wave Award for Drinks Professional of the Year! To learn about Neal's journey from a cocktail enthusiast to a global Drinks Professional of the Year, while aiding in the continued success of the fooBar Foundation, click the link below!",8,1046,0,0,FB Organic
2023-11-21,"Jump into our fooBar seminar, 'Sales of the Cocktail: How 'Premiumisation' is Driving a Cocktail Boom,' to unlock the secrets of thriving in the drinks industry! Hear from our panel on the importance of cocktail and spirits innovation, the role education plays in guests' experience, and effective menu strategies to create premium experiences guests will pay more for. Find this and other fooBar seminars here: https://bit.ly/46u7BNi fooBar #fooBar2023 fooBar",0,900,0,1,FB Organic
2023-11-22,"We're fall-ing in love with this Pumpkin Martini recipe from Parched Around the World! 1 ½ oz Vanilla Vodka 1 ½ oz Irish Cream Liqueur 1 ½ tbsp Pumpkin Puree ¼ tsp Pumpkin Pie Spice Rim: Graham cracker crumbs, brown sugar, and pumpkin pie spice Combine all ingredients in a cocktail shaker filled with ice. Shake until super cold and the pumpkin puree is well combined. Strain (or double strain for a thinner consistency) into a coupe glass rimmed with graham crackers, sugar, and spice. fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",4,816,2,0,FB Organic
2023-11-26,"Only 48 hours left to submit your fooBar seminar proposals! Share your ideas on new spirits techniques, equity and inclusion, or business insights for an opportunity to be a part of the evolving needs of the hospitality industry. Submit your proposal by November 28 https://bit.ly/3RV84An fooBar #fooBar2024 fooBar fooBar",0,1797,0,0,FB Organic
2023-11-27,Raising our glasses to Nick Shea’s winning entry from the Libbey Maker's Cocktail Contest Experience at fooBar! You can find this Renewal Chisel Rocks glass and other Libbey products here: https://bit.ly/47HreSk #formakersbymakers #libbeypro,4,2624,0,0,FB Organic
2023-11-28,"Four Walls is a tribute to the bar and believes that bartenders are the center of communities. This #GivingTuesday and forever, 100% of the proceeds of this t-shirt will go to fooBar Foundation's Cocktail Apprentice Program. This program offers up-and-coming bartenders exclusive opportunities for scholarships, financial aid, and mentorship, to further support their growth within the industry. Shop at the link in bio.",5,2920,0,0,FB Organic
2023-11-28,"This Giving Tuesday, fooBar Foundation invites you to support our 2023 fooBar Grant Recipients who are dedicated to enhancing the lives of working bartenders and service industry professionals. Join us in supporting: A Sip of Paradise Garden: www.asipofparadisegarden.org Equal Measures UK: https://bit.ly/donate-equal-measures Giving Kitchen: bit.ly/GKGivingTuesday2023 Turning Tables: https://secure.lglforms.com/form_engine/s/7N07u8Rlmu34vev6tV4Gww fooBar #fooBar2023 fooBar",1,1327,0,0,FB Organic
2023-11-28,"SEMINAR PROPOSAL DEADLINE EXTENDED TO DECEMBER 1! Have an idea that will inspire spirits professionals? Let fooBar® be your platform to connect with the global cocktail community! Whether it’s a topic on new spirits techniques, equity and inclusion, or business insights — submit the seminar topics you want to see held at the world’s leading cocktail conference and be a part of evolving needs of the hospitality industry. Submit a seminar proposal for fooBar 2024 by December 1, 2023 here https://bit.ly/3RV84An fooBar #fooBar2024 fooBar fooBar",6,1716,0,0,FB Organic
2023-11-29,"Join us as we dive into the world of No & Low drinks in our 'Down to Business: How to Make No & Low Fly High' seminar! Discover insights from industry leaders on how progress equals profits and the importance of an alcohol-free menu for your business. To watch this seminar and more from fooBar, click here: https://bit.ly/3EPymiU fooBar fooBar #fooBar2023 fooBar",0,711,0,0,FB Organic
2023-11-29,"Da ba dee da ba di, we're sipping on this I'm Blue recipe from Marcello Cauda (IG: @marcellocauda) and Giovanni Bruno (IG: @giovannibrunomix) at the Blue Bar at The Berkeley in London! Grey-Goose Vodka Palette Roots, Everleaf Marine, Amarico Longan & Passion Berries Shrub Fever-Tree Grapefruit Soda London Essence Peach & Jasmine Air Passion Fruit Dust Can be built with or without alcohol Served in Kalinko handblown glassware : Lateef Okunnu (IG: @lateef.photography) fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",7,2625,5,1,FB Organic
2023-11-30,"Tomorrow is your final chance to submit your fooBar seminar proposal to inspire, educate, and engage with the global bar community! Share your knowledge and ideas with the global bar community by submitting your proposal before midnight on December 1 here: https://bit.ly/3RV84An fooBar #fooBar2024 fooBar fooBar",0,1105,0,0,FB Organic
2023-12-01,"Start the month by sipping on the bright flavors of the Arinato recipe from Ivy Mix (IG: @ivymix), owner of Leyenda and author of Spirits of Latin America! Mezcal Espadín Lillet Blanc Dolin Dry Vermouth Yellow Chartreuse Luxardo Maraschino Liqueur Peychaud’s Bitters Grapefruit Twist for Garnish : Shannon Sturgis fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",1,1896,0,0,FB Organic
2023-12-05,"fooBar Foundation strives to educate, advance, and support the communities we touch, and one way we achieve this is through our grant-giving program. Through this grant program, we empower individuals, organizations, and non-profits who are driving positive change in the global hospitality industry. Are you working on projects or programs that support bartenders’ welfare and well-being? Apply for a grant from fooBar Foundation! The Foundation is now accepting grant proposals for projects that improve the lives of bartenders in the areas of: Diversity & Equity Healthcare Mental Health Education Advocacy Workplace Inclusivity & Safety Other topics that focus on bartender well-being and welfare will be considered. Applicants can be individuals, organizations, or 501(c)3 non-profits. Grant proposals are due on Feb. 16, 2024. Start your grant proposal by submitting a Letter of Intent here: https://bit.ly/3gCHC1o fooBar #fooBar2024 fooBar fooBar fooBar",1,774,0,0,FB Organic
2023-12-06,"The 2024 Most Imaginative Bartender semi-finalists shook up a glorious time in D.C. with their original Bombay Sapphire cocktails! From electrifying flavors to inspiring presentations, each finalist brought their unique talents to the competition. Out of the semi-finalists, 12 were selected to move forward in the competition to the 2024 MIB Finals in April. These 12 finalists will also enjoy a trip to the Bombay Sapphire Distillery at Laverstoke Mill in Hampshire, England. Congratulations to the finalists: Nicholas Alpi Dylan Brentwood Chris Marek Liz Kalles Elise Hanson Jessie Yoskin Ricardo Rodriguez Erin Birmingham Linda Douglas Bianca Cerise Bridget Ramsey Daddy Longlegs #MIB2024",4,893,0,0,FB Organic
2023-12-07,"Get ready to shake things up with fooBar Foundation in Good, Clean Fun - The Espresso Martini Competition, sponsored by Absolut and Kahlúa This national, trade-focused program features a skills-based competition, challenging participants to make 4 Espresso Martinis as fast and clean as they can. And what's at stake? The grand prize is an educational trip to Absolut Akademi in the brand's home, Sweden! Ready for some good, clean fun? Sign up before January 3 to compete at a local event near you: https://bit.ly/48aJuUt #GoodCleanFun",4,1795,0,0,FB Organic
2023-12-08,"Do you want your content to stand out and gain recognition from media outlets but are unsure where to begin? In our fooBar seminar, ""How to Get Featured in Top National Media,"" a panel of media experts, including Michael Anstendig, Kelly McCarthy, Tim Chan, Brad Japhe, Hanna Lee, and Margarita Sáder, delved into the secrets of storytelling, the role of social media in building your brand, and what they look for in content. To watch the seminar, click here https://bit.ly/46iiwcW fooBar #fooBar2023 fooBar",1,764,0,0,FB Organic
2023-12-11,"Ride the flavors of this Tasty Waves recipe from Danny Garcia (IG: @dannyboygarcia) at Lady Jane in Denver, CO! Hendrick's Gin SG Shochu ""Kome"" Shochu Pandan Lemongrass Coconut Water Lime Solution Forced Carbonation fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",2,1943,2,0,FB Organic
2023-12-12,"Embark through the sap spirits industry in our fooBar seminar, 'Spirits of the Trees: Acerum, Arrack, and Ogogoro!' Our panel of sap industry producers takes participants through the history, production, and flavors of Sri Lanka's arrack, Nigeria's ogogoro, and Quebec's acerum. Watch the seminar now and learn about this hidden world of sap spirits here: https://bit.ly/47pJ7Ff fooBar #fooBar2023 fooBar",1,749,0,0,FB Organic
2023-12-14,The final winning entry from the Libbey Maker's Cocktail Contest Experience at fooBar is Ashley Walton's creation using the Bourbon Cocktail glass! Cheers to all five winners for their incredible cocktail creations. Find the Bourbon Cocktail and other Libbey glasses here: https://bit.ly/3Tr00LR #formakersbymakers #libbeypro,4,1915,0,0,FB Organic
