Date,Message,Likes,Impressions,Comments,Clicks,Source
2023-08-08,"Beyond the Bar at fooBar was an incredible journey of empowerment and well-being! ⁠ ⁠ Participants dove into a world of health & wellness workshops, no & low options, and daily fitness activities while fostering inclusivity and strengthening the drinks industry community.⁠ ⁠ Photography by: @coryjames_fontenot⁠ Photography by: @jamescfrench⁠ Photography by: @freelancecajun⁠ ⁠ fooBar #fooBar2023 fooBar",265,8475.0,3,0.0,Insta Organic
2023-08-09,"Green with envy over this Green Team recipe from @the_bitterfairy! ⁠ ⁠ 2 oz Mezcal⁠ A Few Big Chunks of Cucumber⁠ 1 oz Lime Juice⁠ A Few Slices of Jalapeno – To Taste⁠ 1/2 oz Agave Syrup – To Taste⁠ Zest of One Lime⁠ Small Pinch of Salt⁠ ⁠ Blend all ingredients, fine strain and adjust proportions to taste (you might like a bit more agave or mezcal or salt.)⁠ Shake strained liquid with ice and serve over ice. Optional: salted rim.⁠ ⁠ fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!⁠ ⁠ fooBar",613,13862.0,5,0.0,Insta Organic
2023-08-09,"Calling U.S. and Canada bartenders! It’s time to showcase your passions and skills in fooBar’s Most Imaginative Bartender sponsored by Bombay Sapphire Gin. This competition celebrates what makes the drinks industry unique: the inspiring, talented people behind the bar! Unleash your creativity, craft visionary cocktails and let your imagination soar as you embark on a mixology journey like no other. For requirements, timeline, and more competition info click the link in bio! #MIB2024 #bombaysapphire",130,0.0,3,0.0,Insta Organic
2023-08-10,"Raising a glass to the resounding success of the 2023 Catalyst Luncheon! The Catalyst Luncheon brought together industry trailblazers who shatter barriers and work to build a more inclusive industry.⁠ ⁠ This year's honorees, Tara Fougner and Anistatia Miller, exemplify the spirit of excellence and dedication that drives positive change in the cocktail world. We can't wait to see how the Catalyst Luncheon continues to inspire and empower future generations!⁠ ⁠ Special thanks to our Catalyst Luncheon presenting sponsors @sevenfiftydaily and @21seeds and supporting sponsors @donqrum, @delola, @johnniewalker, and @lairdsapplejack⁠ and the Catalyst Luncheon Media Partner @bevmedia⁠ ⁠ Photography by: @rushjagoe⁠ ⁠ #2023TalesCatalysts #TalesCatalysts fooBar fooBar #fooBar2023 fooBar",301,8723.0,4,0.0,Insta Organic
2023-08-13,"Sip, sip, sorbet – it's #NationalProseccoDay! Celebrate the day with this Sgroppino recipe from @kevin_kos! ⁠ ⁠ 2 Large Scoops of Lemon Sorbet⁠ 0.75 oz Vodka⁠ 3 oz Prosecco⁠ ⁠ @sasooveber⁠ @robifiser⁠ ⁠ fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!⁠ ⁠ fooBar",705,12876.0,7,0.0,Insta Organic
2023-08-15,"Reliving the unforgettable moments shared at the @visit_singapore x @tales_of_the_cocktail Residency at #fooBar2023! ⁠ ⁠ From electrifying mixology to inspiring discussions on the future of cocktails, it was an experience like no other!⁠ ⁠ Photography by: @coryjames_fontenot⁠ ⁠ #SingaporexTales #visitsingapore fooBar fooBar fooBar #STB2023⁠ ⁠ @visit_singapore | @fura.sg | @elephantroomsg | @nosleepclubsg | @republicbarsg | @stb_sg | @woodfordreserve | @libbeypro |@aviationgin | @campariofficial | @donjulioofficial | @editionhotels | @hendricksgin | @johnniewalkerus | @ketelone_us | @lagavulinwhisky | @libbeypro | @martellofficial | @woodfordreserve | @ZacapaRumUSA",407,9656.0,3,0.0,Insta Organic
2023-08-16,"We've got a really big team, and they need some really big rings - and part of the team includes the 2023 Cocktail Apprentices! ⁠ ⁠ These bartenders had the opportunity to hone their skills while learning about the history and future of their craft during this year's fooBar conference. fooBar was successful because of their dedication, creativity & passion!⁠ ⁠ Photography by: @coryjames_fontenot⁠ ⁠ fooBar #fooBar2023 fooBar #CAP2023 #CAPWhiteCoat2023 #CAPBlackCoat2023 #CAPGreyCoat2023 #CAPRedCoat2023",284,7104.0,9,0.0,Insta Organic
2023-08-18,"Attendees had the opportunity to meet distillers, founders, and blenders of over 30 renowned brands at the 2023 Meet the Distillers. ⁠ ⁠ At the celebration, we also toasted Kings County Distillery, which triumphed as the well-deserved Distillery of the Year! ⁠ ⁠ Special thanks to @imbibe, the official partner of the 2023 Meet the Distillers.⁠ ⁠ Photography by: @coryjames_fontenot⁠ ⁠ fooBar #fooBar2023 fooBar fooBar #imbibe",195,8561.0,2,0.0,Insta Organic
2023-08-19,"In a galaxy of cocktails, this Bantha Fizz recipe from @thebittergringo reigns supreme!⁠ ⁠ Pisco⁠ Kiwi Purée⁠ Blue Curaçao⁠ Aquafaba⁠ Lemon Juice⁠ Lime Bitters⁠ Splash of Soda⁠ ⁠ fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!⁠ ⁠ fooBar",1373,29199.0,15,0.0,Insta Organic
2023-08-22,"A night of glitz, glam and giving back! The Born This Gay: Free Your Spirit Extravaganza Ball was a night of remembrance and empowerment that truly showcased the strength and resilience of the LGBTQ+ community in partnership with Cazadores and Another Round Another Rally. ⁠ ⁠ We were able to raise $50,000 for the rehabilitation and reopening of Club Q, a safe space tragically taken from the community in an act of gun violence where we lost five souls in 2022, including Kelly Loving, Daniel Aston, Derrick Rump, Ashley Paugh, and Raymond Green Vance. The money raised will assist in building the memorial for those who were lost that night and will also go towards providing mental health services for up to a year to the survivors. ⁠ ⁠ Photography by: @rushjagoe",275,8629.0,6,0.0,Insta Organic
2023-08-29,"Cooling off from the New Orleans heat was a breeze at The World's SMOOOVEST Pool Party, presented by White Claw Premium Vodka! With custom cocktails from four themed bars, we soaked up the skyline's beauty, cooled down in the inviting pool waters and enjoyed the mix of popular DJs and local live music. Take a look at some of the event's highlights! Photography by: @freelancecajun Photography by: @btarnowski",299,9880.0,3,0.0,Insta Organic
2023-08-30,Embrace the bitter side of paradise on #NationalMaiTaiDay with this Bitter Mai Tai recipe from @gin_with_me! 1.5 oz Red Italian Bitter 0.75 oz Aged Rum 1 oz Lime Juice 0.75 oz Orgeat Syrup 0.5 oz Dry Curaçao Garnish: Mint Sprig Shake all ingredients with ice and strain into a glass filled with crushed ice. Garnish with a mint sprig and enjoy! fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. fooBar,390,9009.0,4,0.0,Insta Organic
2023-09-01,"@camparicommunity and @spiegelworld joined forces in a symphony of music, movement, and memories, to create an unforgettable night. Take a look at the magic that unfolded! #CampariTakesTales2023 fooBar fooBar",224,8085.0,8,0.0,Insta Organic
2023-09-06,We can't bee-lieve how refreshing this Mandarino cocktail is! Check out the recipe from @alquímicocartagena — 2023 Spirited Award Best International Bar Team winner!⁠ ⁠ Gin⁠ Alquímico Mandarin Lemon Liqueur⁠ Pineapple Extract⁠ Lime Juice⁠ Bee Pollen⁠ ⁠ fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.⁠ ⁠ fooBar #2023SpiritedAwards #SA2023,632,11511.0,3,0.0,Insta Organic
2023-09-07,"The Hendrick's Expedition Cocktail recently dropped anchor in Dallas for another successful workshop! Check out how attendees journeyed across uncharted cocktail & ingredient realms while learning from industry experts. ⁠ ⁠ Now, it's time to set sail and explore the world of mixology in Miami! On September 18, embark on a bartending adventure that could lead you to the prestigious Gin Palace and the renowned London Cocktail Week!⁠ ⁠ Learn more about Hendrick's Expedition Cocktail and how to get involved at the link in bio!⁠ ⁠ #HEC2023 #Hendricks2023",293,9072.0,7,0.0,Insta Organic
2023-09-07,"We entered a world of flavor and craftsmanship at @sazerachouse, where a new adventure unfolded every day! ⁠ ⁠ From the mesmerizing World of 375 Park Ave Spirits to the soulful journey of American Whiskey in NOLA and the laid-back vibes of Agave Lounge, each event left us craving more! ⁠ ⁠ Photography by: @rushjagoe⁠ ⁠ fooBar fooBar #fooBar2023 fooBar",227,6615.0,7,0.0,Insta Organic
2023-09-08,"The 2023 theme of fooBar Foundation’s Grant Program focuses on bartender welfare and well-being. Our four finalists and their work perfectly embody this dedication.⁠ ⁠ Our first grant finalist spotlight is @asipofparadisegarden from Atlanta, Georgia! A Sip of Paradise Garden is a nonprofit bartenders' community garden that provides horticultural therapy, employment resources, and health and wellness programs for bartenders and the greater hospitality community to recharge their minds, bodies and spirits.⁠ ⁠ To learn more about A Sip of Paradise Garden, the other 2023 grant finalists and fooBar's Beyond the Bar programming, click the link in our bio!⁠ ⁠ Special thanks to our sponsors: @cointreau_us @edringtonamericas @bulleitfrance⁠ ⁠ fooBar fooBar fooBar #fooBar2023 fooBar",81,4799.0,8,0.0,Insta Organic
2023-09-09,"@libbeypro joined forces with @makersmark to host the Libbey Maker's Cocktail Contest Experience at fooBar, where attendees curated their cocktails by selecting a base and crafting over-the-top garnish from a live garnish garden. Five entries – each representing a distinct Libbey glass – were judged and selected to take home a $500 prize. ⁠ ⁠ Check out @kristinasmith8396's entry using the Renewal Crosshatch Highball glass, and get your very own Libbey glass at the link in bio!⁠ ⁠ #formakersbymakers #libbeypro",267,8744.0,2,0.0,Insta Organic
2023-09-12,It's time to submit fooBar 2024 Seminar Proposals! ⁠ ⁠ Do you have an idea that could bring change in the industry or business insights to reveal? Share them with the global cocktail community! Submit a fooBar 2024 Seminar Proposal by November 28 at the link in bio! ⁠ ⁠ fooBar fooBar #fooBar2024 fooBar⁠,391,0.0,9,0.0,Insta Organic
2023-09-12,"fooBar Foundation presents The Bartender’s Manifesto Class hosted at Cane & Table!⁠ ⁠ Join Toby Maloney (@tobycocktail) in New Orleans for a four-hour class teaching the philosophies of his Spirited Awards® winning book The Bartender’s Manifesto. All attendees receive a copy of the Bartender’s Manifesto. 10% of the proceeds go to Turning Tables.⁠ ⁠ Sunday, Sept. 17⁠ 1 p.m.⁠ Open to the Public⁠ Space is limited. Buy tickets at the link in bio!⁠ ⁠ Monday, Sept. 18⁠ 1 p.m.⁠ New Orleans Drinks Industry Only ⁠ Spaces are limited. fooBar, Campari, Heaven Hill, Maison Ferrand, and Pernod Ricard are offering scholarships for a select number of bartenders. To apply to attend this class, email education@fooBar.org with interest by Sept. 14, 2023 at 12 p.m. CT.⁠ ⁠ Special thanks to our sponsors @campariusa, Heaven Hill, Maison Ferrand, @pernodricard, and @octaviabooks.⁠ ⁠ fooBar fooBar #fooBar2023 fooBar",263,10978.0,5,0.0,Insta Organic
2023-09-13,"Join Cointreau in supporting the hospitality community! For every Cosmopolitan sold at participating locations, Cointreau will donate up to $100K to the fooBar Foundation to support local restaurants & bars.⁠ ⁠ To help give back to the community, sign up by September 30 via the link in our bio to become a participating location in your city!⁠ ⁠ #CosmosForACause #CosmosForACause2023 #CFAC2023",121,0.0,2,0.0,Insta Organic
2023-09-13,"Our next grant finalist spotlight is @equalmeasuresuk! Equal Measures UK empowers and supports marginalized individuals and groups, including Black, Asian, and other minority ethnicities, along with queer, gender queer individuals, those who are neurodivergent, and those encountering systemic barriers to their advancement.⁠ ⁠ To learn more about Equal Measures UK and the other 2023 grant finalists, click the link in our bio!⁠ ⁠ Special thanks to our sponsors: @cointreau_us⁠ @edringtonamericas @bulleit⁠ ⁠ fooBar fooBar fooBar #fooBar2023 fooBar",48,3733.0,2,0.0,Insta Organic
2023-09-15,"Celebrate Hispanic & Latinx Heritage Month with @roberto.nunez.moreno, @patron National Brand Ambassador!⁠ ⁠ Roberto reflects on the difficulties immigrant Latinos face and their enduring dedication. He sheds light on the challenges and triumphs that have shaped their journey in the bar industry, reminding us of the rich culture and flavors they bring to the table.⁠ ⁠ Find Roberto's full feature, ""Los Latinos; The Secret Ingredient"" at the link in bio!⁠ ⁠ Cocktail Photo Credit: @alfredo_viser⁠ ⁠ #HispanicHeritageMonth #LatinxHeritageMonth fooBar fooBar",113,4960.0,12,0.0,Insta Organic
2023-09-16,"Didn't make it to every fooBar seminar? No worries! We're excited to begin sharing a select number of 2023 seminars on our YouTube channel so you can enjoy them from anywhere.⁠ ⁠ First up is the Keynote Address on how bartenders are critical in building long-lasting and profitable brands and the changing ecosystem of the beverage alcohol market. ⁠ ⁠ Relive every insightful moment, expert tip, and mixology masterpiece at the link in bio!⁠ ⁠ fooBar #fooBar2023 fooBar",259,15166.0,8,0.0,Insta Organic
2023-09-18,Indulge in #NegroniWeek with this stunning Negroni recipe from @jiggerandponysg — 2023 Best International Hotel Bar Spirited Award winner!⁠ ⁠ Fords Gin⁠ Cinzano Rosso⁠ Campari⁠ ⁠ : @laurynishak⁠ ⁠ fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.⁠ ⁠ fooBar #2023SpiritedAwards #SA2023,614,10383.0,7,0.0,Insta Organic
2023-09-18,"Our third grant finalist spotlight is @givingkitchen from Atlanta, Georgia! Giving Kitchen is a food service community with a mission to provide emergency assistance to food service workers and bartenders through financial support and community resources. ⁠ ⁠ To learn more about Giving Kitchen and the other 2023 grant finalists, click the link in our bio!⁠ ⁠ Special thanks to our sponsors: @cointreau_us⁠ @edringtonamericas @bulleit⁠ ⁠ fooBar fooBar fooBar #fooBar2023 fooBar",63,4060.0,2,0.0,Insta Organic
2023-09-19,"Meet the Top 22 Semi-Finalists of the Most Imaginative Bartender competition!⁠ ⁠ These semi-finalists will compete in front of a panel of judges, including representatives from fooBar Foundation, Bombay Sapphire, and renowned industry experts, as they pour their creativity into every cocktail.⁠ ⁠ Learn more about the competition at the link in bio!⁠ @lois_must_die | @biancacerise | @bridgetramsey | @wagel1 | @prettybirddyl | @elise.h3 | @erin.gabriella | @im_not_little10 | @taitanoboy | @creativespiritcocktails | @mandy.warhol | @leighton_bagley | @_linduh_ | @lizkalles | @mixwithmarie | @dessertsandalcohol | @nick_alpi | @nicholas.kaylan | @paul_ramon | @dadsdrinks | @ricki7_ | @bobbybevnaps ⁠ #MIB2024 #BombaySapphire",1259,33773.0,89,0.0,Insta Organic
2023-09-20,"In the ""Africa is Now!"" seminar, our panel explored the:⁠ varied landscape of African bars⁠ need to preserve and celebrate the continent’s rich cultural identity⁠ importance of Africa's seat at the global industry table⁠ ⁠ To watch this seminar and other fooBar seminars, click the link in bio!⁠ ⁠ fooBar #fooBar2023 fooBar",136,5073.0,4,0.0,Insta Organic
2023-09-22,"Introducing our final grant finalist spotlight – @turningtablesnola from New Orleans, LA! Turning Tables is a bar training program that advocates for equity in the hospitality industry for exposure in a system of support for the Black and Brown communities of New Orleans. ⁠ ⁠ To learn more about Turning Tables and the other 2023 grant finalists, click the link in our bio!⁠ ⁠ Special thanks to our sponsors: @remycointreau @edringtonamericas @bulleitfrance⁠ ⁠ fooBar fooBar fooBar #fooBar2023 fooBar",153,5491.0,14,0.0,Insta Organic
2023-09-25,Squeeze the day with this peel-ightful Blood Orange Margarita recipe from @thehobbydrinkchef!⁠ ⁠ 1 oz Blanco Tequila⁠ ½ oz Aperol⁠ 1 oz Mezcal⁠ ¾ oz Triple Sec ⁠ ¼ oz Agave Nectar⁠ ¾ oz Lime Juice⁠ ¾ oz Blood Orange Juice⁠ 3 Dashes of Hot Pepper Bitters⁠ ⁠ Add all ingredients to a shaker tin with ice and shake. Strain over fresh ice in a salt rimmed rocks glass. Garnish with a blood orange wheel.⁠ ⁠ fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.⁠ ⁠ fooBar,211,5517.0,4,0.0,Insta Organic
2023-09-27,"We were whisk-yed away by the fun had at Monkey Shoulder's Disco Nap at fooBar! From dance floor shenanigans to sipping on liquid grooves, it was a night of unforgettable beats and whisky treats. ⁠ ⁠ Photography by: @coryjames_fontenot⁠ ⁠ #MonkeyShoulder #DiscoNap fooBar #fooBar2023",518,13101.0,12,0.0,Insta Organic
2023-09-29,"Dive into the hidden truths about women in whisky by enjoying the ""Do You Even Like Whisky"" seminar from fooBar! ⁠ ⁠ This seminar explored some of the main challenges women in whisky face and the importance of an equitable industry for everyone. Watch the seminar now at the link in bio.⁠ ⁠ fooBar #fooBar2023 fooBar",152,8081.0,2,0.0,Insta Organic
2023-10-03,"fooBar Foundation® (fooBar) is pleased to announce the 2023 Grant Recipients: four exceptional organizations that were selected alongside The fooBar’s Philanthropy & Development Committee through a thoughtful process that honors those who are making strides in bartender wellbeing and welfare.⁠ ⁠ Recipients include @asipofparadisegarden (Atlanta, Georgia), @equalmeasuresuk (London, UK), @givingkitchen (Atlanta, Georgia) and @turningtablesnola (New Orleans, Louisiana). Presented with @cointreau_us and supported by @edringtonamericas and @bulleit, $100,000 will be distributed amongst the four grant recipients. ⁠ ⁠ Visit the link in bio to learn more about the recipients and the fooBar Foundation Grant Program!⁠ ⁠ fooBar #fooBar2023 fooBar",110,3965.0,10,0.0,Insta Organic
2023-10-04,"We’re actually good - can't help it if we enjoy this Tilted Christine recipe from @pandaandsons on #InternationalVodkaDay, inspired by the rhythms of @christineandthequeens!⁠ ⁠ House Infused Raspberry and Cacao Nib Grey Goose⁠ Port of Leith Distillery Reserve Tawny Port⁠ Smoked Pineapple⁠ Lime⁠ Gomme⁠ ⁠ fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!⁠ ⁠ fooBar",283,7515.0,3,0.0,Insta Organic
2023-10-06,"Through the 'Not All Heroes Wear Capes' seminar, discover how veterans in the hospitality industry have navigated starting a family AND building their successful careers! Also, learn how you, as a business owner or operator, can better support your staff with families.⁠ ⁠ It's time to break the mold and provide practical best practices for our community to thrive in both their careers and homes.⁠ ⁠ To watch this seminar and other fooBar seminars, click the link in the bio!⁠ ⁠ fooBar #fooBar2023 fooBar",81,6081.0,1,0.0,Insta Organic
2023-10-07,Cheers to another winning entry from the Libbey Maker's Cocktail Contest Experience at fooBar! This cocktail was designed by @mitchforsomereason using the Cidra Old Fashioned Rocks Beverage glass.⁠ ⁠ Find the Cidra Old Fashioned Rocks Beverage and other Libbey glasses at the link in our bio!⁠ ⁠ #formakersbymakers #libbeypro,245,9775.0,4,0.0,Insta Organic
2023-10-09,"Take a journey back to ""Suntory Time,"" where House of Suntory brought Osaka to the Big Easy and fooBar! Swipe to relive the magic of a night filled with culture, cocktails, and celebration.⁠ ⁠ Photography by: @ce_joiner⁠ ⁠ #ExpressToOsaka fooBar #fooBar2023 fooBar",163,7464.0,3,0.0,Insta Organic
2023-10-19,"Announcing our 2024 Cocktail Apprentice BAR 5-Day™ Scholarship recipients:⁠ ⁠ Glenn Eldridge - Glenn Eldridge, Gin Portfolio Ambassador of Pernod Ricard Gulf Region, Dubai, U.A.E. and 2023 CAP Grey Coat & 2022 CAP Red Coat⁠ Jacob Mentel - Brand Advocate for Coruscent, San Diego, CA and 2023 Grey Coat & 2022 Red Coat⁠ Kai Lucas - Head Instructor of European Bartender School, Brooklyn, NY and 2023 CAP Red Coat⁠ Leishla Maldonado - Beverage Director of Loma, Providence, RI and 2018 Red Coat⁠ ⁠ Through the Cocktail Apprentice BAR 5-Day™ Scholarship, recipients will attend The Beverage Alcohol Resource® (BAR®) 5-Day Program at The Culinary Institute of America in New York, where they will gain access to education, networking, and mentorship opportunities. This year, Maison Ferrand and Cointreau have partnered with fooBar Foundation to help support this year’s recipients in attending the program. ⁠ ⁠ To learn more about the Cocktail Apprentice Program, click in the link in bio!⁠ ⁠ #CAPRedCoat2024 #CAP2024 fooBar #fooBar2024 fooBar",417,16634.0,15,0.0,Insta Organic
2023-10-24,"Discover what work-life balance looks like when you love what you do in this fooBar seminar, ""Finding Your Balance!"" Our panel of passionate and (undeniably busy) industry professionals discussed how to harmonize your personal and professional life while staying true to your passion.⁠ ⁠ Watch this seminar and other fooBar seminars at the link in our bio!⁠ ⁠ fooBar #fooBar2023 fooBar",73,5381.0,0,0.0,Insta Organic
2023-10-25,"fooBar is heading to Puerto Rico Cocktail Week 2023 to host two seminars on November 14! ⁠ ⁠ Join industry experts leading the seminars including Eileen Wayner, CEO of fooBar Foundation, Claire Warner, fooBar Foundation Board Member, and Jennifer Contraveos, Director of Marketing for Lyre’s North America.⁠ ⁠ ""Why the Best Bars Choose No & Low"" will feature Claire Warner, Jennifer Contraveos, and Eileen Wayner as they discuss the importance of the non-alc space within the industry.⁠ ⁠ ""Get to Know Tales"" features Eileen Wayner and Claire Warner and invites you to explore the avenues of how you can participate in fooBar Foundation's programming throughout the year including the Cocktail Apprentice Program, Bartender Welfare & Well-Being Grant, and how to submit seminar proposals for fooBar.⁠ ⁠ Learn more and buy tickets to Puerto Rico Cocktail Week at the link in bio!⁠ ⁠ fooBar #fooBar fooBar fooBar #PRCW2023⁠",139,8880.0,6,0.0,Insta Organic
2023-10-27,"You still have 1 month to make your mark on fooBar by submitting a seminar proposal!⁠ ⁠ Whether it’s a topic that discusses innovative techniques, conversations seeking to enhance the evolving needs of the industry, or insights that will help the community at large, we want to hear from you!⁠ ⁠ Start your seminar proposal now and submit your ideas by November 28 at the link in bio⁠ ⁠ fooBar #fooBar2024 fooBar",50,3876.0,1,0.0,Insta Organic
2023-10-31,"Double, double, toil, and no more trouble this #Halloween with the Hexes for Your Exes recipe from @blacklagoonpopup!⁠ ⁠ Lot 40⁠ Lustau Blanco Vermouth⁠ Chareau⁠ Kiwi⁠ Soda⁠ Dash of Absinthe⁠ ⁠ fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!⁠ ⁠ fooBar",207,5396.0,1,0.0,Insta Organic
2023-11-02,"Gay rights, queer love, and drag expression all share movements birthed from bar culture. In this seminar video, ""Moving from the Safe Space to the Celebrated Space,"" you’ll hear from a panel of queer bartenders, business owners, entrepreneurs and community leaders about ways we can create more inclusive, beautiful spaces. By understanding the power of language and listening, we can unlearn in order to relearn the important steps all bars and restaurants need to embrace to create more inclusive spaces for all patrons.⁠ ⁠ Tap the in our bio for our industry professionals' seminar video on Queer Hospitality: Moving from the Safe Space to the Celebrated Space!⁠ ⁠ fooBar #fooBar2023 fooBar",108,7267.0,0,0.0,Insta Organic
2023-11-07,"Honey, do we have your new favorite cocktail? Check out this Honeydew recipe from @richy_rich2333 at @elevenmadisonpark!⁠ ⁠ Caribbean Rum⁠ Shochu⁠ Suze⁠ Saffron⁠ Aji Amarillo⁠ Lemongrass⁠ Cucumber⁠ ⁠ : @evansungnyc⁠ ⁠ fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.⁠ ⁠ fooBar",1524,25181.0,12,0.0,Insta Organic
2023-11-08,"We're celebrating #IndigenousHeritageMonth with @danielle.goldtooth, a Dinè Mother, Mixologist, Farmer, and owner of @dii_iina_food. Join us as she delves into her remarkable journey of preserving Dinè agricultural heritage, promoting food sovereignty, and contributing to a brighter future for Indigenous communities.⁠ ⁠ Dive into her full feature at the link in bio!⁠ ⁠ fooBar fooBar",208,6169.0,3,0.0,Insta Organic
2023-11-09,"Hear from individuals from all aspects of the drink industry as they delve into inspiring stories and perspectives from people of color, while addressing how to uplift culture in various spaces. ⁠ ⁠ Watch this seminar and other fooBar sessions at the link in bio!",51,3338.0,0,0.0,Insta Organic
2023-11-14,Take a look at Raegan Gallagher's creation using the Linear Coupe glass from the Libbey Maker's Cocktail Contest Experience at fooBar!⁠ ⁠ Find the Linear Coupe and other Libbey glasses at the link in bio!⁠ ⁠ #formakersbymakers #libbeypro,571,17595.0,13,0.0,Insta Organic
2023-11-16,"Dive into the funky flavors and history of Jamaica Rum in our fooBar seminar 'Out of Many - One Rum'! Join our panel as they discuss rum marques, aging processes, and why Jamaica Rum is taking on the world.⁠ ⁠ Groove over to the link in our bio to watch the seminar now!⁠ ⁠ fooBar #fooBar2023 fooBar",85,5035.0,5,0.0,Insta Organic
2023-11-21,"Jump into our fooBar seminar, 'Sales of the Cocktail: How 'Premiumisation' is Driving a Cocktail Boom,' to unlock the secrets of thriving in the drinks industry!⁠ ⁠ Hear from our panel on the importance of cocktail and spirits innovation, the role education plays in guests' experience, and effective menu strategies to create premium experiences guests will pay more for.⁠ ⁠ Find this and other fooBar seminars at the link in bio!⁠ ⁠ fooBar #fooBar2023 fooBar",91,6383.0,1,0.0,Insta Organic
2023-11-22,"We're fall-ing in love with this Pumpkin Martini recipe from @parchedaroundtheworld!⁠ ⁠ 1 ½ oz Vanilla Vodka⁠ 1 ½ oz Irish Cream Liqueur⁠ 1 ½ tbsp Pumpkin Puree⁠ ¼ tsp Pumpkin Pie Spice⁠ Rim: Graham cracker crumbs, brown sugar, and pumpkin pie spice⁠ ⁠ Combine all ingredients in a cocktail shaker filled with ice. Shake until super cold and the pumpkin puree is well combined. Strain (or double strain for a thinner consistency) into a coupe glass rimmed with graham crackers, sugar, and spice.⁠ ⁠ fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!⁠ ⁠ fooBar",231,6132.0,3,0.0,Insta Organic
2023-11-26,"Only 48 hours left to submit your fooBar seminar proposals!⁠ ⁠ Share your ideas on new spirits techniques, equity and inclusion, or business insights for an opportunity to be a part of the evolving needs of the hospitality industry. ⁠ ⁠ Submit your proposal by November 28 at the link in bio!⁠ ⁠ fooBar #fooBar2024 fooBar fooBar",80,5430.0,1,0.0,Insta Organic
2023-11-27,Raising our glasses to @sheastirsandshakes's winning entry from the Libbey Maker's Cocktail Contest Experience at fooBar! ⁠ ⁠ You can find this Renewal Chisel Rocks glass and other Libbey products at the link in bio ⁠ ⁠ #formakersbymakers #libbeypro,253,6805.0,4,0.0,Insta Organic
2023-11-27,"fooBar & @cointreau_us are kicking off #CosmosForACause2023 cocktail highlights with the fall-inspired Community Cocktail recipe from @kristinaveltri at Sportsman’s Club (@drinkandgather) in Chicago, IL!⁠ ⁠ 1.5 oz The Botanist Gin⁠ 0.5 oz Cointreau⁠ 0.5 oz Spiced Cranberry Syrup from @appelscordials⁠ 0.75 oz Lime Juice⁠ Shake, double strain, & served down⁠ ⁠ : @wade____hall⁠ ⁠ Learn more about Cosmos for a Cause and how to participate at the link in bio!⁠ ⁠ #CosmosForACause #CFAC2023",153,5007.0,6,0.0,Insta Organic
2023-11-28,"This Giving Tuesday, fooBar Foundation invites you to support our 2023 fooBar Grant Recipients who are dedicated to enhancing the lives of working bartenders and service industry professionals. ⁠ ⁠ Check out our story and donate to @asipofparadisegarden, @equalmeasuresuk, @givingkitchen, and @turningtablesnola!⁠ ⁠ fooBar #fooBar2023 fooBar",47,2630.0,0,0.0,Insta Organic
2023-11-28,"SEMINAR PROPOSAL DEADLINE EXTENDED TO DECEMBER 1!⁠ ⁠ Have an idea that will inspire spirits professionals? Let fooBar® be your platform to connect with the global cocktail community! Whether it’s a topic on new spirits techniques, equity and inclusion, or business insights — submit the seminar topics you want to see held at the world’s leading cocktail conference and be a part of evolving needs of the hospitality industry.⁠ ⁠ Submit a seminar proposal for fooBar 2024 by December 1, 2023 at the link in bio!⁠ ⁠ fooBar #fooBar2024 fooBar fooBar",146,7674.0,1,0.0,Insta Organic
2023-11-28,"Four Walls is a tribute to the bar and believes that bartenders are the center of communities. This #GivingTuesday and forever, 100% of the proceeds of this t-shirt will go to fooBar Foundation's Cocktail Apprentice Program. This program offers up-and-coming bartenders exclusive opportunities for scholarships, financial aid, and mentorship, to further support their growth within the industry. Shop at the link in bio.",194,11681.0,5,0.0,Insta Organic
